valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2013-W12,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W13,week,CH,country,all,agegroup_ili_ari,female,1584.2,78320.5,6329,38.3,0.47,43,falling,TRUE
consultations,2013-W13,week,CH,country,all,agegroup_ili_ari,male,2096.2,77101.2,5577,51.88,0.72,57,falling,TRUE
consultations,2013-W13,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W14,week,CH,country,all,agegroup_ili_ari,female,1458,70916.4,5510.3,35.25,0.45,67.7,stagnant,TRUE
consultations,2013-W14,week,CH,country,all,agegroup_ili_ari,male,695.8,69702.4,4833.7,17.22,0.25,32.3,falling,TRUE
consultations,2013-W14,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W15,week,CH,country,all,agegroup_ili_ari,female,950.1,87061.3,6719.9,22.97,0.3,55.7,falling,TRUE
consultations,2013-W15,week,CH,country,all,agegroup_ili_ari,male,756.4,85475.1,5857.1,18.72,0.27,44.3,stagnant,TRUE
consultations,2013-W15,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W16,week,CH,country,all,agegroup_ili_ari,female,380.5,97815.9,7138.1,9.2,0.13,60.1,falling,TRUE
consultations,2013-W16,week,CH,country,all,agegroup_ili_ari,male,252.1,96215.4,6244.9,6.24,0.1,39.9,falling,TRUE
consultations,2013-W16,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W17,week,CH,country,all,agegroup_ili_ari,female,234.5,88123.7,6708.9,5.67,0.07,62.7,falling,TRUE
consultations,2013-W17,week,CH,country,all,agegroup_ili_ari,male,139.8,86697,5855.1,3.46,0.05,37.3,falling,TRUE
consultations,2013-W17,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W18,week,CH,country,all,agegroup_ili_ari,female,310.2,80015.2,6113.4,7.5,0.1,85.7,stagnant,TRUE
consultations,2013-W18,week,CH,country,all,agegroup_ili_ari,male,51.7,78366,5256.6,1.28,0.02,14.3,falling,TRUE
consultations,2013-W18,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W19,week,CH,country,all,agegroup_ili_ari,female,448.4,73769.3,5950.9,10.84,0.13,72.8,rising,TRUE
consultations,2013-W19,week,CH,country,all,agegroup_ili_ari,male,167.3,72491.6,5206.1,4.14,0.06,27.2,rising,TRUE
consultations,2013-W19,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W20,week,CH,country,all,agegroup_ili_ari,female,238.7,86663.6,6974,5.77,0.07,55.7,falling,TRUE
consultations,2013-W20,week,CH,country,all,agegroup_ili_ari,male,189.5,85277.8,6134,4.69,0.07,44.3,rising,TRUE
consultations,2013-W20,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W21,week,CH,country,all,agegroup_ili_ari,female,107.1,77137.4,5969.9,2.59,0.03,28.7,falling,TRUE
consultations,2013-W21,week,CH,country,all,agegroup_ili_ari,male,266.3,75816.8,5231.1,6.59,0.1,71.3,rising,TRUE
consultations,2013-W21,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W22,week,CH,country,all,agegroup_ili_ari,female,141.5,87632.1,6916,3.42,0.04,37.7,stagnant,TRUE
consultations,2013-W22,week,CH,country,all,agegroup_ili_ari,male,234.3,86232.9,6079,5.8,0.08,62.3,stagnant,TRUE
consultations,2013-W22,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W23,week,CH,country,all,agegroup_ili_ari,female,140.2,88574.4,7267.4,3.39,0.04,50.2,stagnant,TRUE
consultations,2013-W23,week,CH,country,all,agegroup_ili_ari,male,139,87138,6394.6,3.44,0.05,49.8,falling,TRUE
consultations,2013-W23,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W24,week,CH,country,all,agegroup_ili_ari,female,133.2,93224.5,7525.4,3.22,0.04,60.2,stagnant,TRUE
consultations,2013-W24,week,CH,country,all,agegroup_ili_ari,male,88.1,91805.9,6620.6,2.18,0.03,39.8,falling,TRUE
consultations,2013-W24,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W25,week,CH,country,all,agegroup_ili_ari,female,98.4,84018.9,6800.6,2.38,0.03,66.8,falling,TRUE
consultations,2013-W25,week,CH,country,all,agegroup_ili_ari,male,48.9,82727.1,5999.4,1.21,0.02,33.2,falling,TRUE
consultations,2013-W25,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W26,week,CH,country,all,agegroup_ili_ari,female,91.4,90452.1,7389,2.21,0.03,50.1,stagnant,TRUE
consultations,2013-W26,week,CH,country,all,agegroup_ili_ari,male,90.9,89050.3,6486,2.25,0.03,49.9,stagnant,TRUE
consultations,2013-W26,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W27,week,CH,country,all,agegroup_ili_ari,female,50.9,81092.5,6401.9,1.23,0.02,25.1,falling,TRUE
consultations,2013-W27,week,CH,country,all,agegroup_ili_ari,male,151.9,79824.5,5638.1,3.76,0.05,74.9,rising,TRUE
consultations,2013-W27,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W28,week,CH,country,all,agegroup_ili_ari,female,100.1,82670.6,5894.6,2.42,0.03,66.8,stagnant,TRUE
consultations,2013-W28,week,CH,country,all,agegroup_ili_ari,male,49.7,81436.6,5188.4,1.23,0.02,33.2,falling,TRUE
consultations,2013-W28,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W29,week,CH,country,all,agegroup_ili_ari,female,97.2,85122,5453,2.35,0.04,100,stagnant,TRUE
consultations,2013-W29,week,CH,country,all,agegroup_ili_ari,male,0,83747.8,4754,0,0,0,falling,TRUE
consultations,2013-W29,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W30,week,CH,country,all,agegroup_ili_ari,female,0,93223.5,5142.8,0,0,0,falling,TRUE
consultations,2013-W30,week,CH,country,all,agegroup_ili_ari,male,132.1,91683.5,4436.2,3.27,0.07,100,rising,TRUE
consultations,2013-W30,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W31,week,CH,country,all,agegroup_ili_ari,female,114.6,72149.3,3352,2.77,0.06,100,rising,TRUE
consultations,2013-W31,week,CH,country,all,agegroup_ili_ari,male,0,70719.3,2891,0,0,0,falling,TRUE
consultations,2013-W31,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W32,week,CH,country,all,agegroup_ili_ari,female,56.7,73107.5,4385.2,1.37,0.02,25.2,stagnant,TRUE
consultations,2013-W32,week,CH,country,all,agegroup_ili_ari,male,168.5,71994.6,3822.8,4.17,0.08,74.8,rising,TRUE
consultations,2013-W32,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W33,week,CH,country,all,agegroup_ili_ari,female,50.9,81395,5638.1,1.23,0.02,100,falling,TRUE
consultations,2013-W33,week,CH,country,all,agegroup_ili_ari,male,0,80246.7,4951.9,0,0,0,falling,TRUE
consultations,2013-W33,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W34,week,CH,country,all,agegroup_ili_ari,female,49.6,83323.3,6600.4,1.2,0.02,50.2,stagnant,TRUE
consultations,2013-W34,week,CH,country,all,agegroup_ili_ari,male,49.3,82122.2,5805.6,1.22,0.02,49.8,stagnant,TRUE
consultations,2013-W34,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W35,week,CH,country,all,agegroup_ili_ari,female,96.8,85560.6,6859.2,2.34,0.03,66.8,rising,TRUE
consultations,2013-W35,week,CH,country,all,agegroup_ili_ari,male,48.1,84267,6028.8,1.19,0.02,33.2,stagnant,TRUE
consultations,2013-W35,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W36,week,CH,country,all,agegroup_ili_ari,female,144.8,85658.1,6748.3,3.5,0.04,27.4,rising,TRUE
consultations,2013-W36,week,CH,country,all,agegroup_ili_ari,male,384.6,84040.1,5888.7,9.52,0.14,72.6,rising,TRUE
consultations,2013-W36,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W37,week,CH,country,all,agegroup_ili_ari,female,52.1,79464.8,6407.1,1.26,0.02,50.2,falling,TRUE
consultations,2013-W37,week,CH,country,all,agegroup_ili_ari,male,51.7,78175.3,5637.9,1.28,0.02,49.8,stagnant,TRUE
consultations,2013-W37,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W38,week,CH,country,all,agegroup_ili_ari,female,146,85086.9,6873.1,3.53,0.04,75.2,stagnant,TRUE
consultations,2013-W38,week,CH,country,all,agegroup_ili_ari,male,48.1,83725.4,6020.9,1.19,0.02,24.8,stagnant,TRUE
consultations,2013-W38,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W39,week,CH,country,all,agegroup_ili_ari,female,138.6,89581.8,7225.2,3.35,0.04,33.5,stagnant,TRUE
consultations,2013-W39,week,CH,country,all,agegroup_ili_ari,male,275.2,88122.3,6291.8,6.81,0.1,66.5,rising,TRUE
consultations,2013-W39,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W40,week,CH,country,all,agegroup_ili_ari,female,295.7,83954.5,5985.4,7.15,0.1,37.7,rising,TRUE
consultations,2013-W40,week,CH,country,all,agegroup_ili_ari,male,488.9,82646.6,5252.6,12.1,0.19,62.3,rising,TRUE
consultations,2013-W40,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W41,week,CH,country,all,agegroup_ili_ari,female,467.4,79667.1,5016.2,11.3,0.18,50.2,rising,TRUE
consultations,2013-W41,week,CH,country,all,agegroup_ili_ari,male,464.2,78299,4377.8,11.49,0.21,49.8,stagnant,TRUE
consultations,2013-W41,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W42,week,CH,country,all,agegroup_ili_ari,female,632,85099.7,6262.9,15.28,0.21,48.2,rising,TRUE
consultations,2013-W42,week,CH,country,all,agegroup_ili_ari,male,678,83436.5,5430.1,16.78,0.26,51.8,rising,TRUE
consultations,2013-W42,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W43,week,CH,country,all,agegroup_ili_ari,female,302.8,81939.6,7056,7.32,0.09,35.5,falling,TRUE
consultations,2013-W43,week,CH,country,all,agegroup_ili_ari,male,550.3,80759.7,6204,13.62,0.18,64.5,stagnant,TRUE
consultations,2013-W43,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W44,week,CH,country,all,agegroup_ili_ari,female,147.7,84113.1,6998.4,3.57,0.04,23.2,falling,TRUE
consultations,2013-W44,week,CH,country,all,agegroup_ili_ari,male,488.9,82665.7,6075.6,12.1,0.16,76.8,falling,TRUE
consultations,2013-W44,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W45,week,CH,country,all,agegroup_ili_ari,female,771.8,85725.3,7625,18.66,0.21,51.8,rising,TRUE
consultations,2013-W45,week,CH,country,all,agegroup_ili_ari,male,719.2,84288.3,6674,17.8,0.22,48.2,rising,TRUE
consultations,2013-W45,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W46,week,CH,country,all,agegroup_ili_ari,female,724.2,85646.2,7601,17.51,0.2,62.7,stagnant,TRUE
consultations,2013-W46,week,CH,country,all,agegroup_ili_ari,male,431.5,84264.2,6665,10.68,0.14,37.3,falling,TRUE
consultations,2013-W46,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W47,week,CH,country,all,agegroup_ili_ari,female,1064.2,85510.7,7537.9,25.73,0.29,51.3,rising,TRUE
consultations,2013-W47,week,CH,country,all,agegroup_ili_ari,male,1009.7,84040.6,6610.1,24.99,0.32,48.7,rising,TRUE
consultations,2013-W47,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W48,week,CH,country,all,agegroup_ili_ari,female,445.9,83482,7269.5,10.78,0.12,41.1,falling,TRUE
consultations,2013-W48,week,CH,country,all,agegroup_ili_ari,male,640,82071.4,6395.5,15.84,0.2,58.9,stagnant,TRUE
consultations,2013-W48,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W49,week,CH,country,all,agegroup_ili_ari,female,631.2,85200.2,7544.8,15.26,0.17,46.5,stagnant,TRUE
consultations,2013-W49,week,CH,country,all,agegroup_ili_ari,male,725.3,83580.2,6588.2,17.95,0.23,53.5,stagnant,TRUE
consultations,2013-W49,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W50,week,CH,country,all,agegroup_ili_ari,female,481.9,85852.8,7882.7,11.65,0.13,40.2,stagnant,TRUE
consultations,2013-W50,week,CH,country,all,agegroup_ili_ari,male,717.6,84438.3,6934.3,17.76,0.22,59.8,stagnant,TRUE
consultations,2013-W50,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W51,week,CH,country,all,agegroup_ili_ari,female,1005.1,86419,7929.5,24.3,0.26,54,rising,TRUE
consultations,2013-W51,week,CH,country,all,agegroup_ili_ari,male,855.8,84999.7,6983.5,21.18,0.26,46,rising,TRUE
consultations,2013-W51,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2013-W52,week,CH,country,all,agegroup_ili_ari,female,313.5,79150.3,3244.6,7.58,0.18,40.1,falling,TRUE
consultations,2013-W52,week,CH,country,all,agegroup_ili_ari,male,467.5,77755.2,2854.4,11.57,0.32,59.9,falling,TRUE
consultations,2013-W52,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W01,week,CH,country,all,agegroup_ili_ari,female,1008.4,45621.1,2460.1,24.11,0.45,55.3,stagnant,TRUE
consultations,2014-W01,week,CH,country,all,agegroup_ili_ari,male,815.2,45183.2,2246.9,19.92,0.4,44.7,stagnant,TRUE
consultations,2014-W01,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W02,week,CH,country,all,agegroup_ili_ari,female,1648.7,83715.3,7355,39.42,0.45,43.6,rising,TRUE
consultations,2014-W02,week,CH,country,all,agegroup_ili_ari,male,2130.8,82585.7,6607,52.07,0.65,56.4,rising,TRUE
consultations,2014-W02,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W03,week,CH,country,all,agegroup_ili_ari,female,2139.7,85996.3,7687.5,51.16,0.57,48,rising,TRUE
consultations,2014-W03,week,CH,country,all,agegroup_ili_ari,male,2315.4,84831.7,6926.5,56.58,0.69,52,stagnant,TRUE
consultations,2014-W03,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W04,week,CH,country,all,agegroup_ili_ari,female,3258.9,88557.1,7763.9,77.92,0.89,54.5,rising,TRUE
consultations,2014-W04,week,CH,country,all,agegroup_ili_ari,male,2718,87327.6,6999.1,66.42,0.83,45.5,rising,TRUE
consultations,2014-W04,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W05,week,CH,country,all,agegroup_ili_ari,female,3409.1,84647.2,7287.5,81.51,0.95,43.5,stagnant,TRUE
consultations,2014-W05,week,CH,country,all,agegroup_ili_ari,male,4419.6,83332.4,6545.5,108,1.37,56.5,rising,TRUE
consultations,2014-W05,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W06,week,CH,country,all,agegroup_ili_ari,female,5444.7,90644.9,7653.6,130.18,1.54,53.1,rising,TRUE
consultations,2014-W06,week,CH,country,all,agegroup_ili_ari,male,4814.1,89252.5,6879.4,117.64,1.53,46.9,stagnant,TRUE
consultations,2014-W06,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W07,week,CH,country,all,agegroup_ili_ari,female,6770.5,90192,7444.5,161.88,1.96,57.7,rising,TRUE
consultations,2014-W07,week,CH,country,all,agegroup_ili_ari,male,4971.6,88893.1,6695.5,121.49,1.61,42.3,stagnant,TRUE
consultations,2014-W07,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W08,week,CH,country,all,agegroup_ili_ari,female,5988.4,92194.2,7678.2,143.18,1.72,51,stagnant,TRUE
consultations,2014-W08,week,CH,country,all,agegroup_ili_ari,male,5754.4,91026.3,6918.8,140.62,1.85,49,rising,TRUE
consultations,2014-W08,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W09,week,CH,country,all,agegroup_ili_ari,female,5492.3,86047,7011.5,131.32,1.61,50,stagnant,TRUE
consultations,2014-W09,week,CH,country,all,agegroup_ili_ari,male,5493.4,84921.6,6333.5,134.24,1.8,50,stagnant,TRUE
consultations,2014-W09,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W10,week,CH,country,all,agegroup_ili_ari,female,4827.3,77976.4,6417.1,115.42,1.4,59,falling,TRUE
consultations,2014-W10,week,CH,country,all,agegroup_ili_ari,male,3351.1,76933.8,5761.9,81.89,1.09,41,falling,TRUE
consultations,2014-W10,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W11,week,CH,country,all,agegroup_ili_ari,female,2590.6,82343,7084.6,61.94,0.72,46.2,falling,TRUE
consultations,2014-W11,week,CH,country,all,agegroup_ili_ari,male,3016.4,81399.2,6426.4,73.71,0.93,53.8,stagnant,TRUE
consultations,2014-W11,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W12,week,CH,country,all,agegroup_ili_ari,female,2364.7,90203.4,7445.1,56.54,0.69,47.4,stagnant,TRUE
consultations,2014-W12,week,CH,country,all,agegroup_ili_ari,male,2619.8,89040.8,6703.9,64.02,0.85,52.6,falling,TRUE
consultations,2014-W12,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W13,week,CH,country,all,agegroup_ili_ari,female,1211.2,103605.6,8036.8,28.96,0.37,49.4,falling,TRUE
consultations,2014-W13,week,CH,country,all,agegroup_ili_ari,male,1241.2,102215.4,7229.2,30.33,0.43,50.6,falling,TRUE
consultations,2014-W13,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W14,week,CH,country,all,agegroup_ili_ari,female,864.5,101575.1,7557,20.67,0.28,43.1,falling,TRUE
consultations,2014-W14,week,CH,country,all,agegroup_ili_ari,male,1140.5,100461.3,6834,27.87,0.41,56.9,stagnant,TRUE
consultations,2014-W14,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W15,week,CH,country,all,agegroup_ili_ari,female,565.9,96105.8,7114.2,13.53,0.18,62.1,falling,TRUE
consultations,2014-W15,week,CH,country,all,agegroup_ili_ari,male,345.4,94810.8,6385.8,8.44,0.13,37.9,falling,TRUE
consultations,2014-W15,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W16,week,CH,country,all,agegroup_ili_ari,female,420.8,79555.8,5533.8,10.06,0.14,35,falling,TRUE
consultations,2014-W16,week,CH,country,all,agegroup_ili_ari,male,780.8,78626.9,4972.2,19.08,0.3,65,stagnant,TRUE
consultations,2014-W16,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W17,week,CH,country,all,agegroup_ili_ari,female,172.7,72696.4,5281.5,4.13,0.06,100,falling,TRUE
consultations,2014-W17,week,CH,country,all,agegroup_ili_ari,male,0,71741.6,4762.5,0,0,0,falling,TRUE
consultations,2014-W17,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W18,week,CH,country,all,agegroup_ili_ari,female,137.6,91161.3,6636.9,3.29,0.05,30.1,falling,TRUE
consultations,2014-W18,week,CH,country,all,agegroup_ili_ari,male,319.2,89791.8,5936.1,7.8,0.12,69.9,stagnant,TRUE
consultations,2014-W18,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W19,week,CH,country,all,agegroup_ili_ari,female,138.9,90346,6976.6,3.32,0.04,25.2,stagnant,TRUE
consultations,2014-W19,week,CH,country,all,agegroup_ili_ari,male,412.9,89192.4,6262.4,10.09,0.14,74.8,rising,TRUE
consultations,2014-W19,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W20,week,CH,country,all,agegroup_ili_ari,female,0,94738.1,7365.6,0,0,0,falling,TRUE
consultations,2014-W20,week,CH,country,all,agegroup_ili_ari,male,218.5,93580.4,6648.4,5.34,0.08,100,falling,TRUE
consultations,2014-W20,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W21,week,CH,country,all,agegroup_ili_ari,female,258.9,96964.2,7158.2,6.19,0.08,60.2,rising,TRUE
consultations,2014-W21,week,CH,country,all,agegroup_ili_ari,male,171.1,95651.9,6424.8,4.18,0.06,39.8,falling,TRUE
consultations,2014-W21,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W22,week,CH,country,all,agegroup_ili_ari,female,0,80295.3,6098.7,0,0,0,falling,TRUE
consultations,2014-W22,week,CH,country,all,agegroup_ili_ari,male,51.6,79190.5,5485.3,1.26,0.02,100,falling,TRUE
consultations,2014-W22,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W23,week,CH,country,all,agegroup_ili_ari,female,92,91056.8,7192.5,2.2,0.03,50.2,stagnant,TRUE
consultations,2014-W23,week,CH,country,all,agegroup_ili_ari,male,91.3,89834.5,6470.5,2.23,0.03,49.8,stagnant,TRUE
consultations,2014-W23,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W24,week,CH,country,all,agegroup_ili_ari,female,57.3,72948.7,5705.9,1.37,0.02,100,stagnant,TRUE
consultations,2014-W24,week,CH,country,all,agegroup_ili_ari,male,0,71884.2,5131.1,0,0,0,falling,TRUE
consultations,2014-W24,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W25,week,CH,country,all,agegroup_ili_ari,female,140.1,89576,6947.3,3.35,0.04,100,rising,TRUE
consultations,2014-W25,week,CH,country,all,agegroup_ili_ari,male,0,88495.8,6258.7,0,0,0,falling,TRUE
consultations,2014-W25,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W26,week,CH,country,all,agegroup_ili_ari,female,49.4,84837.4,6640.4,1.18,0.02,100,falling,TRUE
consultations,2014-W26,week,CH,country,all,agegroup_ili_ari,male,0,83827.9,5995.6,0,0,0,falling,TRUE
consultations,2014-W26,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W27,week,CH,country,all,agegroup_ili_ari,female,46.8,89319.4,6756.2,1.12,0.01,33.5,stagnant,TRUE
consultations,2014-W27,week,CH,country,all,agegroup_ili_ari,male,92.9,88178.2,6066.8,2.27,0.03,66.5,rising,TRUE
consultations,2014-W27,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W28,week,CH,country,all,agegroup_ili_ari,female,48.5,86528.3,5924.7,1.16,0.02,33.6,stagnant,TRUE
consultations,2014-W28,week,CH,country,all,agegroup_ili_ari,male,95.8,85398.7,5318.3,2.34,0.04,66.4,stagnant,TRUE
consultations,2014-W28,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2014-W29,week,CH,country,all,agegroup_ili_ari,female,145.1,86346.8,5227.5,3.47,0.06,75.2,rising,TRUE
